#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2932978	2908	2033	109165	108347	-	RP1-85F18.1	NR3C1	EP300	GCCR|GCR|GCRST|GR|GRL	KAT3B|RSTS2|p300	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932979	2908	729475	109165	609874	-	-	NR3C1	RAD51AP2	GCCR|GCR|GCRST|GR|GRL	-	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q09MP3	-	NP_001092688	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932980	2908	10607	109165	115853	-	-	NR3C1	TBL3	GCCR|GCR|GCRST|GR|GRL	SAZD|UTP13	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q12788	-	NP_006444	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932981	2908	6598	109165	112482	-	-	NR3C1	SMARCB1	GCCR|GCR|GCRST|GR|GRL	BAF47|INI1|MRD15|PPP1R144|RDT|RTPS1|SNF5|SNF5L1|SWNTS1|Sfh1p|Snr1|hSNFS	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q12824	Q9H836	NP_001349806|NP_001304875|NP_001007469|NP_003064	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932982	2908	4774	109165	110847	-	RP5-902P15.1	NR3C1	NFIA	GCCR|GCR|GCRST|GR|GRL	CTF|NF-I/A|NF1-A|NFI-A|NFI-L	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q12857	-	NP_001138983|NP_005586|NP_001128145|NP_001138984	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932983	2908	9255	109165	114679	-	-	NR3C1	AIMP1	GCCR|GCR|GCRST|GR|GRL	EMAP2|EMAPII|HLD3|SCYE1|p43	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q12904	B4DNK3	NP_001135888|NP_001135887|NP_004748	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932984	2908	1993	109165	108308	-	RP11-315I14.4	NR3C1	ELAVL2	GCCR|GCR|GCRST|GR|GRL	HEL-N1|HELN1|HUB	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q12926	-	NP_001338404|NP_004423|NP_001338392|NP_001338407|NP_001338400|NP_001338395|NP_001338396|NP_001338391|NP_001338398|NP_001338399|NP_001338403|NP_001338393|NP_001338394|NP_001338401|NP_001372634|NP_001372636|NP_001372631|NP_001372630|NP_001372633|NP_001372632|NP_001338390|NP_001338397|NP_001338405|NP_001338387|NP_001338386|NP_001338385|NP_001338384|NP_001338389|NP_001338388|NP_001338402|NP_001164668|NP_001338406|NP_001164666|NP_001372628|NP_001372629|NP_001372622|NP_001372623|NP_001372626|NP_001372627|NP_001372624|NP_001372625	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932985	2908	4647	109165	110731	-	-	NR3C1	MYO7A	GCCR|GCR|GCRST|GR|GRL	DFNA11|DFNB2|MYOVIIA|MYU7A|NSRD2|USH1B	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q13402	B9A012	NP_000251|NP_001120652|NP_001120651	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932986	2908	1821	109165	108155	-	GHc-521F8.2	NR3C1	DRP2	GCCR|GCR|GCRST|GR|GRL	DRP-2	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q13474	A0A024RCH3	NP_001930|NP_001164655	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932987	2908	8899	109165	114416	-	RP5-1013A10.2	NR3C1	PRPF4B	GCCR|GCR|GCRST|GR|GRL	PR4H|PRP4|PRP4H|PRP4K|dJ1013A10.1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q13523	A0A024QZY5	NP_003904	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932988	2908	14	109165	106532	-	-	NR3C1	AAMP	GCCR|GCR|GCRST|GR|GRL	-	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q13685	A0A024R410	NP_001289474|NP_001078	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932989	2908	2967	109165	109222	-	-	NR3C1	GTF2H3	GCCR|GCR|GCRST|GR|GRL	BTF2|P34|TFB4|TFIIH	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q13889	A0A087WYD5	NP_001258795|NP_001258797|NP_001258796|NP_001507	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932990	2908	3422	109165	109648	-	-	NR3C1	IDI1	GCCR|GCR|GCRST|GR|GRL	IPP1|IPPI1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q13907	-	NP_001304886|NP_001304885|NP_001304884|NP_004499	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932991	2908	9816	109165	115155	-	RP11-108F13.1	NR3C1	URB2	GCCR|GCR|GCRST|GR|GRL	KIAA0133|NET10|NPA2	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q14146	-	NP_001300950|NP_055592	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932992	2908	9761	109165	115108	-	-	NR3C1	MLEC	GCCR|GCR|GCRST|GR|GRL	KIAA0152	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q14165	-	NP_001290557|NP_001290556|NP_055545	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932993	2908	2319	109165	108608	-	-	NR3C1	FLOT2	GCCR|GCR|GCRST|GR|GRL	ECS-1|ECS1|ESA|ESA1|M17S1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q14254	Q9BTI6|J3QLD9|Q6FG43|A0A024QZ62	NP_004466|NP_001317099	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932994	2908	2591	109165	108863	-	-	NR3C1	GALNT3	GCCR|GCR|GCRST|GR|GRL	GalNAc-T3|HFTC|HHS	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q14435	-	NP_004473	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932995	2908	3710	109165	109915	-	-	NR3C1	ITPR3	GCCR|GCR|GCRST|GR|GRL	IP3R|IP3R3	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q14573	A6H8K3|Q59ES2	NP_002215	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932996	2908	23054	109165	116691	-	RP5-1181N3.2	NR3C1	NCOA6	GCCR|GCR|GCRST|GR|GRL	AIB3|ASC2|NRC|PRIP|RAP250|TRBP	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q14686	F6M2K3|F6M2K2	NP_054790|NP_001229468	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932997	2908	10959	109165	116158	-	-	NR3C1	TMED2	GCCR|GCR|GCRST|GR|GRL	P24A|RNP24|p24	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q15363	Q6FHT8	NP_006806|NP_001308374	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932998	2908	6009	109165	111941	-	-	NR3C1	RHEB	GCCR|GCR|GCRST|GR|GRL	RHEB2	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q15382	-	NP_005605	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2932999	2908	9787	109165	115131	-	-	NR3C1	DLGAP5	GCCR|GCR|GCRST|GR|GRL	DLG7|HURP	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q15398	-	NP_055565|NP_001139487	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933000	2908	6837	109165	112704	-	RP11-244N20.9	NR3C1	MED22	GCCR|GCR|GCRST|GR|GRL	MED24|SURF5|surf-5	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q15528	A0A024R8C5	NP_852468|NP_598395	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933001	2908	50814	109165	119131	-	-	NR3C1	NSDHL	GCCR|GCR|GCRST|GR|GRL	H105E3|SDR31E1|XAP104	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q15738	-	NP_001123237|NP_057006	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933002	2908	6150	109165	112070	-	-	NR3C1	MRPL23	GCCR|GCR|GCRST|GR|GRL	L23MRP|RPL23|RPL23L	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q16540	A0A024RCB2	NP_066957	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933003	2908	6856	109165	112722	-	-	NR3C1	SYPL1	GCCR|GCR|GCRST|GR|GRL	H-SP1|SYPL	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q16563	A4D0R1	NP_006745|NP_874384	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933004	2908	4704	109165	110784	-	-	NR3C1	NDUFA9	GCCR|GCR|GCRST|GR|GRL	CC6|CI-39k|CI39k|NDUFS2L|SDR22E1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q16795	-	NP_004993	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933005	2908	5106	109165	111137	-	-	NR3C1	PCK2	GCCR|GCR|GCRST|GR|GRL	PEPCK|PEPCK-M|PEPCK2	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q16822	B4DW73	NP_004554|NP_001018083|NP_001278485|NP_001294983	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933006	2908	440138	109165	136328	-	RP11-248G5.6	NR3C1	ALG11	GCCR|GCR|GCRST|GR|GRL	CDG1P|GT8	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q2TAA5	-	NP_001004127	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933007	2908	164395	109165	127895	-	RP1-310O13.10-004	NR3C1	TTLL9	GCCR|GCR|GCRST|GR|GRL	C20orf125|dJ310O13.1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q3SXZ7	B4DZ96	NP_001008409	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933008	2908	374900	109165	131935	-	-	NR3C1	ZNF568	GCCR|GCR|GCRST|GR|GRL	-	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q3ZCX4	Q96AZ9|A2VDJ6|A0A087WZ84	NP_001191768|NP_001191766|NP_001191767|NP_001191764|NP_001191765|NP_940941	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933009	2908	84239	109165	123970	-	UNQ3052/PRO9871	NR3C1	ATP13A4	GCCR|GCR|GCRST|GR|GRL	-	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q4VNC1	B3KU47	NP_115655	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933010	2908	84803	109165	124267	-	HMFN0839	NR3C1	AGPAT9	GCCR|GCR|GCRST|GR|GRL	AGPAT 10|AGPAT8|GPAT3|LPAAT-theta|MAG1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q53EU6	A0A024RDG5	NP_001243351|NP_001243350|NP_116106	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933011	2908	10713	109165	115939	-	CGI-21	NR3C1	USP39	GCCR|GCR|GCRST|GR|GRL	65K|HSPC332|SAD1|SNRNP65	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q53GS9	A0A087X1B2|B3KPG7|B7Z7L9|B3KMG1	NP_001243654|NP_001243655|NP_006581|NP_001243657|NP_001243656	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933012	2908	55750	109165	120868	-	-	NR3C1	AGK	GCCR|GCR|GCRST|GR|GRL	CATC5|CTRCT38|MTDPS10|MULK	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q53H12	A4D1U5	NP_060708	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933013	2908	376132	109165	132004	-	-	NR3C1	LRRC10	GCCR|GCR|GCRST|GR|GRL	HRLRRP|LRRC10A	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q5BKY1	-	NP_963844	-	-	-	-	-	-	Homo sapiens	Homo sapiens
